timestamp,session_id,module,event_type,severity,error_code,message
2026-08-01T08:45:04.972000,ec7bb9c0,cloud_sync,sync_complete,INFO,,cloud_sync sync complete
2026-08-01T08:45:11.626000,74510635,wifi,connect_attempt,INFO,,wifi connect attempt
2026-08-01T08:45:12.015000,74510635,wifi,dhcp_request,INFO,,wifi dhcp request
2026-08-01T08:45:12.167000,74510635,wifi,authenticated,INFO,,wifi authenticated
2026-08-01T08:45:12.667000,74510635,wifi,disconnect,INFO,,wifi disconnect
2026-08-01T08:45:26.732000,dc4a4ac9,navigation,gps_search,INFO,,navigation gps search
2026-08-01T08:45:27.521000,dc4a4ac9,navigation,gps_fix_acquired,INFO,,navigation gps fix acquired
2026-08-01T08:45:27.718000,dc4a4ac9,navigation,route_calculated,INFO,,navigation route calculated
2026-08-01T08:46:21.844000,9e0128f3,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T08:46:22.374000,9e0128f3,voice_assistant,cloud_request_sent,INFO,,voice_assistant cloud request sent
2026-08-01T08:46:22.695000,9e0128f3,voice_assistant,response_received,INFO,,voice_assistant response received
2026-08-01T08:47:08.410000,93983cd1,navigation,gps_search,INFO,,navigation gps search
2026-08-01T08:47:08.542000,93983cd1,navigation,gps_fix_acquired,INFO,,navigation gps fix acquired
2026-08-01T08:47:08.928000,93983cd1,navigation,route_calculated,INFO,,navigation route calculated
2026-08-01T08:49:00.367000,e162bd89,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T08:49:00.741000,e162bd89,voice_assistant,cloud_request_sent,INFO,,voice_assistant cloud request sent
2026-08-01T08:49:01.432000,e162bd89,voice_assistant,response_received,INFO,,voice_assistant response received
2026-08-01T08:50:34.518000,8dd5d5c6,cloud_sync,connect_attempt,INFO,,cloud_sync connect attempt
2026-08-01T08:50:35.200000,8dd5d5c6,cloud_sync,auth_handshake,INFO,,cloud_sync auth handshake
2026-08-01T08:50:35.320000,8dd5d5c6,cloud_sync,sync_started,INFO,,cloud_sync sync started
2026-08-01T08:50:35.610000,8dd5d5c6,cloud_sync,sync_complete,INFO,,cloud_sync sync complete
2026-08-01T08:51:57.892000,e2decd04,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T08:51:58.034000,e2decd04,voice_assistant,cloud_request_sent,INFO,,voice_assistant cloud request sent
2026-08-01T08:51:58.528000,e2decd04,voice_assistant,response_received,INFO,,voice_assistant response received
2026-08-01T08:52:12.680000,be1cfab5,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T08:52:13.184000,be1cfab5,voice_assistant,cloud_request_sent,INFO,,voice_assistant cloud request sent
2026-08-01T08:52:13.404000,be1cfab5,voice_assistant,response_received,INFO,,voice_assistant response received
2026-08-01T08:53:43.501000,0184d548,infotainment_boot,power_on,INFO,,infotainment_boot power on
2026-08-01T08:53:43.883000,0184d548,infotainment_boot,kernel_init,INFO,,infotainment_boot kernel init
2026-08-01T08:53:43.990000,0184d548,infotainment_boot,services_started,INFO,,infotainment_boot services started
2026-08-01T08:53:44.340000,0184d548,infotainment_boot,ui_ready,INFO,,infotainment_boot ui ready
2026-08-01T08:54:31.640000,ee910a95,infotainment_boot,power_on,INFO,,infotainment_boot power on
2026-08-01T08:54:32.233000,ee910a95,infotainment_boot,kernel_init,INFO,,infotainment_boot kernel init
2026-08-01T08:54:32.704000,ee910a95,infotainment_boot,services_started,INFO,,infotainment_boot services started
2026-08-01T08:54:33.333000,ee910a95,infotainment_boot,ui_ready,INFO,,infotainment_boot ui ready
2026-08-01T08:56:03.017000,e3d28d30,wifi,connect_attempt,INFO,,wifi connect attempt
2026-08-01T08:56:03.766000,e3d28d30,wifi,dhcp_request,INFO,,wifi dhcp request
2026-08-01T08:56:04.062000,e3d28d30,wifi,authenticated,INFO,,wifi authenticated
2026-08-01T08:56:04.621000,e3d28d30,wifi,disconnect,INFO,,wifi disconnect
2026-08-01T08:56:05.915000,e3d28d30,wifi,error,ERROR,E-WIFI-301,WiFi module failed to acquire IP address via DHCP
2026-08-01T08:56:07.455000,e3d28d30,wifi,reconnect,WARN,,wifi attempting reconnect after error E-WIFI-301
2026-08-01T08:57:07.981000,2579b59e,infotainment_boot,power_on,INFO,,infotainment_boot power on
2026-08-01T08:57:08.325000,2579b59e,infotainment_boot,kernel_init,INFO,,infotainment_boot kernel init
2026-08-01T08:57:09.068000,2579b59e,infotainment_boot,services_started,INFO,,infotainment_boot services started
2026-08-01T08:57:09.677000,2579b59e,infotainment_boot,ui_ready,INFO,,infotainment_boot ui ready
2026-08-01T08:57:32.080000,66d2a38e,bluetooth,connect_attempt,INFO,,bluetooth connect attempt
2026-08-01T08:57:32.731000,66d2a38e,bluetooth,handshake,INFO,,bluetooth handshake
2026-08-01T08:57:33.087000,66d2a38e,bluetooth,paired,INFO,,bluetooth paired
2026-08-01T08:57:33.791000,66d2a38e,bluetooth,disconnect,INFO,,bluetooth disconnect
2026-08-01T08:58:30.150000,b59c4a31,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T08:58:30.403000,b59c4a31,voice_assistant,cloud_request_sent,INFO,,voice_assistant cloud request sent
2026-08-01T08:58:30.846000,b59c4a31,voice_assistant,response_received,INFO,,voice_assistant response received
2026-08-01T09:00:22.484000,b4dd678f,cloud_sync,connect_attempt,INFO,,cloud_sync connect attempt
2026-08-01T09:00:22.836000,b4dd678f,cloud_sync,auth_handshake,INFO,,cloud_sync auth handshake
2026-08-01T09:00:23.602000,b4dd678f,cloud_sync,sync_started,INFO,,cloud_sync sync started
2026-08-01T09:00:24.306000,b4dd678f,cloud_sync,error,ERROR,E-CLOUD-423,Cloud sync failed: backend returned 503
2026-08-01T09:01:50.935000,cb8e85ab,cloud_sync,connect_attempt,INFO,,cloud_sync connect attempt
2026-08-01T09:01:51.687000,cb8e85ab,cloud_sync,auth_handshake,INFO,,cloud_sync auth handshake
2026-08-01T09:01:51.787000,cb8e85ab,cloud_sync,sync_started,INFO,,cloud_sync sync started
2026-08-01T09:01:52.457000,cb8e85ab,cloud_sync,sync_complete,INFO,,cloud_sync sync complete
2026-08-01T09:03:29.800000,0fc56945,cloud_sync,connect_attempt,INFO,,cloud_sync connect attempt
2026-08-01T09:03:30.085000,0fc56945,cloud_sync,auth_handshake,INFO,,cloud_sync auth handshake
2026-08-01T09:03:30.756000,0fc56945,cloud_sync,sync_started,INFO,,cloud_sync sync started
2026-08-01T09:03:31.166000,0fc56945,cloud_sync,sync_complete,INFO,,cloud_sync sync complete
2026-08-01T09:04:01.472000,98a9e12b,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T09:04:02.216000,98a9e12b,voice_assistant,cloud_request_sent,INFO,,voice_assistant cloud request sent
2026-08-01T09:04:03.004000,98a9e12b,voice_assistant,response_received,INFO,,voice_assistant response received
2026-08-01T09:05:43.194000,e7a8a58e,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T09:05:43.887000,e7a8a58e,voice_assistant,cloud_request_sent,INFO,,voice_assistant cloud request sent
2026-08-01T09:05:44.036000,e7a8a58e,voice_assistant,response_received,INFO,,voice_assistant response received
2026-08-01T09:07:41.402000,5b582755,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T09:07:41.903000,5b582755,voice_assistant,cloud_request_sent,INFO,,voice_assistant cloud request sent
2026-08-01T09:07:41.987000,5b582755,voice_assistant,response_received,INFO,,voice_assistant response received
2026-08-01T09:08:58.129000,e6d0cd05,infotainment_boot,power_on,INFO,,infotainment_boot power on
2026-08-01T09:08:58.481000,e6d0cd05,infotainment_boot,kernel_init,INFO,,infotainment_boot kernel init
2026-08-01T09:08:58.865000,e6d0cd05,infotainment_boot,services_started,INFO,,infotainment_boot services started
2026-08-01T09:08:59.340000,e6d0cd05,infotainment_boot,ui_ready,INFO,,infotainment_boot ui ready
2026-08-01T09:09:23.558000,58726bb5,wifi,connect_attempt,INFO,,wifi connect attempt
2026-08-01T09:09:23.871000,58726bb5,wifi,dhcp_request,INFO,,wifi dhcp request
2026-08-01T09:09:24.414000,58726bb5,wifi,authenticated,INFO,,wifi authenticated
2026-08-01T09:09:25.118000,58726bb5,wifi,error,ERROR,E-WIFI-315,WiFi authentication rejected by access point
2026-08-01T09:10:26.738000,07b5af01,bluetooth,connect_attempt,INFO,,bluetooth connect attempt
2026-08-01T09:10:27.162000,07b5af01,bluetooth,handshake,INFO,,bluetooth handshake
2026-08-01T09:10:27.304000,07b5af01,bluetooth,paired,INFO,,bluetooth paired
2026-08-01T09:10:27.758000,07b5af01,bluetooth,disconnect,INFO,,bluetooth disconnect
2026-08-01T09:10:27.886000,07b5af01,bluetooth,error,ERROR,E-BT-104,Bluetooth pairing handshake timed out after 10s
2026-08-01T09:10:30.248000,07b5af01,bluetooth,reconnect,WARN,,bluetooth attempting reconnect after error E-BT-104
2026-08-01T09:11:19.566000,1aaa26c2,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T09:11:20.214000,1aaa26c2,voice_assistant,cloud_request_sent,INFO,,voice_assistant cloud request sent
2026-08-01T09:11:20.654000,1aaa26c2,voice_assistant,response_received,INFO,,voice_assistant response received
2026-08-01T09:13:07.814000,c186c2ce,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T09:13:08.555000,c186c2ce,voice_assistant,cloud_request_sent,INFO,,voice_assistant cloud request sent
2026-08-01T09:13:08.844000,c186c2ce,voice_assistant,response_received,INFO,,voice_assistant response received
2026-08-01T09:14:11.468000,7346b4ea,bluetooth,connect_attempt,INFO,,bluetooth connect attempt
2026-08-01T09:14:11.853000,7346b4ea,bluetooth,handshake,INFO,,bluetooth handshake
2026-08-01T09:14:12.527000,7346b4ea,bluetooth,paired,INFO,,bluetooth paired
2026-08-01T09:14:12.803000,7346b4ea,bluetooth,disconnect,INFO,,bluetooth disconnect
2026-08-01T09:15:37.328000,27135d37,bluetooth,connect_attempt,INFO,,bluetooth connect attempt
2026-08-01T09:15:38.095000,27135d37,bluetooth,handshake,INFO,,bluetooth handshake
2026-08-01T09:15:38.454000,27135d37,bluetooth,paired,INFO,,bluetooth paired
2026-08-01T09:15:39.168000,27135d37,bluetooth,disconnect,INFO,,bluetooth disconnect
2026-08-01T09:16:33.722000,84da5a57,bluetooth,connect_attempt,INFO,,bluetooth connect attempt
2026-08-01T09:16:33.890000,84da5a57,bluetooth,handshake,INFO,,bluetooth handshake
2026-08-01T09:16:34.039000,84da5a57,bluetooth,paired,INFO,,bluetooth paired
2026-08-01T09:16:34.619000,84da5a57,bluetooth,error,ERROR,E-BT-104,Bluetooth pairing handshake timed out after 30s
2026-08-01T09:16:36.977000,84da5a57,bluetooth,reconnect,WARN,,bluetooth attempting reconnect after error E-BT-104
2026-08-01T09:17:26.740000,ba6e2daf,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T09:17:27.343000,ba6e2daf,voice_assistant,cloud_request_sent,INFO,,voice_assistant cloud request sent
2026-08-01T09:17:27.822000,ba6e2daf,voice_assistant,response_received,INFO,,voice_assistant response received
2026-08-01T09:18:45.296000,d042d90b,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T09:18:46.016000,d042d90b,voice_assistant,cloud_request_sent,INFO,,voice_assistant cloud request sent
2026-08-01T09:18:46.167000,d042d90b,voice_assistant,response_received,INFO,,voice_assistant response received
2026-08-01T09:20:34.503000,e5291ed5,cloud_sync,connect_attempt,INFO,,cloud_sync connect attempt
2026-08-01T09:20:34.586000,e5291ed5,cloud_sync,auth_handshake,INFO,,cloud_sync auth handshake
2026-08-01T09:20:35.342000,e5291ed5,cloud_sync,sync_started,INFO,,cloud_sync sync started
2026-08-01T09:20:35.771000,e5291ed5,cloud_sync,sync_complete,INFO,,cloud_sync sync complete
2026-08-01T09:21:05.062000,5c2baae4,cloud_sync,connect_attempt,INFO,,cloud_sync connect attempt
2026-08-01T09:21:05.483000,5c2baae4,cloud_sync,auth_handshake,INFO,,cloud_sync auth handshake
2026-08-01T09:21:05.634000,5c2baae4,cloud_sync,sync_started,INFO,,cloud_sync sync started
2026-08-01T09:21:06.386000,5c2baae4,cloud_sync,sync_complete,INFO,,cloud_sync sync complete
2026-08-01T09:21:56.096000,9c06478a,navigation,gps_search,INFO,,navigation gps search
2026-08-01T09:21:56.513000,9c06478a,navigation,gps_fix_acquired,INFO,,navigation gps fix acquired
2026-08-01T09:21:56.625000,9c06478a,navigation,route_calculated,INFO,,navigation route calculated
2026-08-01T09:22:48.800000,ba77dbf1,infotainment_boot,power_on,INFO,,infotainment_boot power on
2026-08-01T09:22:49.315000,ba77dbf1,infotainment_boot,kernel_init,INFO,,infotainment_boot kernel init
2026-08-01T09:22:49.458000,ba77dbf1,infotainment_boot,services_started,INFO,,infotainment_boot services started
2026-08-01T09:22:50.186000,ba77dbf1,infotainment_boot,ui_ready,INFO,,infotainment_boot ui ready
2026-08-01T09:23:19.257000,6faa3f52,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T09:23:19.358000,6faa3f52,voice_assistant,cloud_request_sent,INFO,,voice_assistant cloud request sent
2026-08-01T09:23:19.749000,6faa3f52,voice_assistant,response_received,INFO,,voice_assistant response received
2026-08-01T09:23:53.009000,cc20b58a,wifi,connect_attempt,INFO,,wifi connect attempt
2026-08-01T09:23:53.129000,cc20b58a,wifi,dhcp_request,INFO,,wifi dhcp request
2026-08-01T09:23:53.746000,cc20b58a,wifi,authenticated,INFO,,wifi authenticated
2026-08-01T09:23:54.008000,cc20b58a,wifi,disconnect,INFO,,wifi disconnect
2026-08-01T09:25:11.296000,6f67ba31,wifi,connect_attempt,INFO,,wifi connect attempt
2026-08-01T09:25:11.682000,6f67ba31,wifi,dhcp_request,INFO,,wifi dhcp request
2026-08-01T09:25:11.883000,6f67ba31,wifi,authenticated,INFO,,wifi authenticated
2026-08-01T09:25:12.543000,6f67ba31,wifi,disconnect,INFO,,wifi disconnect
2026-08-01T09:25:14.741000,5880fa1b,infotainment_boot,power_on,INFO,,infotainment_boot power on
2026-08-01T09:25:14.924000,5880fa1b,infotainment_boot,kernel_init,INFO,,infotainment_boot kernel init
2026-08-01T09:25:15.527000,5880fa1b,infotainment_boot,services_started,INFO,,infotainment_boot services started
2026-08-01T09:25:15.833000,5880fa1b,infotainment_boot,ui_ready,INFO,,infotainment_boot ui ready
2026-08-01T09:26:59.898000,8b5e1bd1,wifi,connect_attempt,INFO,,wifi connect attempt
2026-08-01T09:27:00.314000,8b5e1bd1,wifi,dhcp_request,INFO,,wifi dhcp request
2026-08-01T09:27:00.901000,8b5e1bd1,wifi,error,ERROR,E-WIFI-301,WiFi module failed to acquire IP address via DHCP
2026-08-01T09:27:02.114000,8b5e1bd1,wifi,reconnect,WARN,,wifi attempting reconnect after error E-WIFI-301
2026-08-01T09:27:37.229000,2d800921,bluetooth,connect_attempt,INFO,,bluetooth connect attempt
2026-08-01T09:27:38.304000,2d800921,bluetooth,error,ERROR,E-BT-207,Bluetooth signal lost during active session
2026-08-01T09:28:45.398000,6142cf5d,navigation,gps_search,INFO,,navigation gps search
2026-08-01T09:28:46.192000,6142cf5d,navigation,gps_fix_acquired,INFO,,navigation gps fix acquired
2026-08-01T09:28:46.916000,6142cf5d,navigation,route_calculated,INFO,,navigation route calculated
2026-08-01T09:28:48.083000,6142cf5d,navigation,error,ERROR,E-NAV-118,Navigation module lost GPS fix for 10s
2026-08-01T09:28:48.710000,6142cf5d,navigation,reconnect,WARN,,navigation attempting reconnect after error E-NAV-118
2026-08-01T09:28:58.196000,b70cf02c,cloud_sync,connect_attempt,INFO,,cloud_sync connect attempt
2026-08-01T09:28:58.948000,b70cf02c,cloud_sync,auth_handshake,INFO,,cloud_sync auth handshake
2026-08-01T09:28:59.108000,b70cf02c,cloud_sync,sync_started,INFO,,cloud_sync sync started
2026-08-01T09:28:59.660000,b70cf02c,cloud_sync,sync_complete,INFO,,cloud_sync sync complete
2026-08-01T09:30:33.332000,130e4f73,cloud_sync,connect_attempt,INFO,,cloud_sync connect attempt
2026-08-01T09:30:33.533000,130e4f73,cloud_sync,auth_handshake,INFO,,cloud_sync auth handshake
2026-08-01T09:30:33.650000,130e4f73,cloud_sync,sync_started,INFO,,cloud_sync sync started
2026-08-01T09:30:34.008000,130e4f73,cloud_sync,error,ERROR,E-CLOUD-410,Cloud sync rejected: authentication token expired
2026-08-01T09:31:50.448000,42b8dd4b,navigation,gps_search,INFO,,navigation gps search
2026-08-01T09:31:51.109000,42b8dd4b,navigation,gps_fix_acquired,INFO,,navigation gps fix acquired
2026-08-01T09:31:51.702000,42b8dd4b,navigation,route_calculated,INFO,,navigation route calculated
2026-08-01T09:32:31.192000,d947c1b3,cloud_sync,connect_attempt,INFO,,cloud_sync connect attempt
2026-08-01T09:32:31.343000,d947c1b3,cloud_sync,auth_handshake,INFO,,cloud_sync auth handshake
2026-08-01T09:32:32.111000,d947c1b3,cloud_sync,sync_started,INFO,,cloud_sync sync started
2026-08-01T09:32:32.278000,d947c1b3,cloud_sync,sync_complete,INFO,,cloud_sync sync complete
2026-08-01T09:34:23.892000,fb53d3dc,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T09:34:24.680000,fb53d3dc,voice_assistant,cloud_request_sent,INFO,,voice_assistant cloud request sent
2026-08-01T09:34:24.950000,fb53d3dc,voice_assistant,response_received,INFO,,voice_assistant response received
2026-08-01T09:35:22.423000,cd6831fa,cloud_sync,connect_attempt,INFO,,cloud_sync connect attempt
2026-08-01T09:35:22.820000,cd6831fa,cloud_sync,auth_handshake,INFO,,cloud_sync auth handshake
2026-08-01T09:35:23.334000,cd6831fa,cloud_sync,sync_started,INFO,,cloud_sync sync started
2026-08-01T09:35:23.792000,cd6831fa,cloud_sync,sync_complete,INFO,,cloud_sync sync complete
2026-08-01T09:36:19.523000,a1e42548,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T09:36:19.834000,a1e42548,voice_assistant,cloud_request_sent,INFO,,voice_assistant cloud request sent
2026-08-01T09:36:20.700000,a1e42548,voice_assistant,error,ERROR,E-VA-201,Voice assistant failed to reach cloud NLU endpoint
2026-08-01T09:37:23.192000,c637627e,bluetooth,connect_attempt,INFO,,bluetooth connect attempt
2026-08-01T09:37:23.489000,c637627e,bluetooth,error,ERROR,E-BT-104,Bluetooth pairing handshake timed out after 10s
2026-08-01T09:38:37.114000,39d40f7b,bluetooth,connect_attempt,INFO,,bluetooth connect attempt
2026-08-01T09:38:37.739000,39d40f7b,bluetooth,handshake,INFO,,bluetooth handshake
2026-08-01T09:38:38.126000,39d40f7b,bluetooth,paired,INFO,,bluetooth paired
2026-08-01T09:38:38.862000,39d40f7b,bluetooth,disconnect,INFO,,bluetooth disconnect
2026-08-01T09:38:56.593000,adbf414a,cloud_sync,connect_attempt,INFO,,cloud_sync connect attempt
2026-08-01T09:38:57.076000,adbf414a,cloud_sync,auth_handshake,INFO,,cloud_sync auth handshake
2026-08-01T09:38:57.864000,adbf414a,cloud_sync,sync_started,INFO,,cloud_sync sync started
2026-08-01T09:38:57.966000,adbf414a,cloud_sync,sync_complete,INFO,,cloud_sync sync complete
2026-08-01T09:39:36.122000,a837ff0f,navigation,gps_search,INFO,,navigation gps search
2026-08-01T09:39:36.763000,a837ff0f,navigation,gps_fix_acquired,INFO,,navigation gps fix acquired
2026-08-01T09:39:37.332000,a837ff0f,navigation,route_calculated,INFO,,navigation route calculated
2026-08-01T09:40:06.611000,ad504dc2,wifi,connect_attempt,INFO,,wifi connect attempt
2026-08-01T09:40:06.771000,ad504dc2,wifi,dhcp_request,INFO,,wifi dhcp request
2026-08-01T09:40:07.179000,ad504dc2,wifi,authenticated,INFO,,wifi authenticated
2026-08-01T09:40:07.798000,ad504dc2,wifi,disconnect,INFO,,wifi disconnect
2026-08-01T09:40:57.435000,0e3af742,bluetooth,connect_attempt,INFO,,bluetooth connect attempt
2026-08-01T09:40:57.716000,0e3af742,bluetooth,handshake,INFO,,bluetooth handshake
2026-08-01T09:40:58.205000,0e3af742,bluetooth,paired,INFO,,bluetooth paired
2026-08-01T09:40:58.829000,0e3af742,bluetooth,disconnect,INFO,,bluetooth disconnect
2026-08-01T09:42:39.537000,7af908f6,navigation,gps_search,INFO,,navigation gps search
2026-08-01T09:42:40.157000,7af908f6,navigation,gps_fix_acquired,INFO,,navigation gps fix acquired
2026-08-01T09:42:40.233000,7af908f6,navigation,route_calculated,INFO,,navigation route calculated
2026-08-01T09:43:59.556000,54e981b1,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T09:43:59.635000,54e981b1,voice_assistant,cloud_request_sent,INFO,,voice_assistant cloud request sent
2026-08-01T09:43:59.869000,54e981b1,voice_assistant,response_received,INFO,,voice_assistant response received
2026-08-01T09:44:36.266000,6679ad65,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T09:44:36.675000,6679ad65,voice_assistant,cloud_request_sent,INFO,,voice_assistant cloud request sent
2026-08-01T09:44:36.731000,6679ad65,voice_assistant,response_received,INFO,,voice_assistant response received
2026-08-01T09:45:02.191000,1a2a9339,wifi,connect_attempt,INFO,,wifi connect attempt
2026-08-01T09:45:02.312000,1a2a9339,wifi,dhcp_request,INFO,,wifi dhcp request
2026-08-01T09:45:02.507000,1a2a9339,wifi,authenticated,INFO,,wifi authenticated
2026-08-01T09:45:03.205000,1a2a9339,wifi,disconnect,INFO,,wifi disconnect
2026-08-01T09:45:08.475000,2804b359,bluetooth,connect_attempt,INFO,,bluetooth connect attempt
2026-08-01T09:45:08.910000,2804b359,bluetooth,handshake,INFO,,bluetooth handshake
2026-08-01T09:45:09.389000,2804b359,bluetooth,paired,INFO,,bluetooth paired
2026-08-01T09:45:09.903000,2804b359,bluetooth,disconnect,INFO,,bluetooth disconnect
2026-08-01T09:45:55.691000,59c340fc,wifi,connect_attempt,INFO,,wifi connect attempt
2026-08-01T09:45:56.073000,59c340fc,wifi,dhcp_request,INFO,,wifi dhcp request
2026-08-01T09:45:56.704000,59c340fc,wifi,authenticated,INFO,,wifi authenticated
2026-08-01T09:45:57.364000,59c340fc,wifi,disconnect,INFO,,wifi disconnect
2026-08-01T09:46:09.692000,4deb492d,bluetooth,connect_attempt,INFO,,bluetooth connect attempt
2026-08-01T09:46:10.699000,4deb492d,bluetooth,error,ERROR,E-BT-104,Bluetooth pairing handshake timed out after 15s
2026-08-01T09:46:13.009000,4deb492d,bluetooth,reconnect,WARN,,bluetooth attempting reconnect after error E-BT-104
2026-08-01T09:47:08.583000,4aa6061d,infotainment_boot,power_on,INFO,,infotainment_boot power on
2026-08-01T09:47:08.749000,4aa6061d,infotainment_boot,kernel_init,INFO,,infotainment_boot kernel init
2026-08-01T09:47:09.152000,4aa6061d,infotainment_boot,services_started,INFO,,infotainment_boot services started
2026-08-01T09:47:09.642000,4aa6061d,infotainment_boot,ui_ready,INFO,,infotainment_boot ui ready
2026-08-01T09:47:26.299000,4a4dc9eb,infotainment_boot,power_on,INFO,,infotainment_boot power on
2026-08-01T09:47:26.847000,4a4dc9eb,infotainment_boot,kernel_init,INFO,,infotainment_boot kernel init
2026-08-01T09:47:27.436000,4a4dc9eb,infotainment_boot,services_started,INFO,,infotainment_boot services started
2026-08-01T09:47:28.169000,4a4dc9eb,infotainment_boot,ui_ready,INFO,,infotainment_boot ui ready
2026-08-01T09:48:09.832000,5347444c,bluetooth,connect_attempt,INFO,,bluetooth connect attempt
2026-08-01T09:48:09.938000,5347444c,bluetooth,handshake,INFO,,bluetooth handshake
2026-08-01T09:48:09.995000,5347444c,bluetooth,paired,INFO,,bluetooth paired
2026-08-01T09:48:10.254000,5347444c,bluetooth,disconnect,INFO,,bluetooth disconnect
2026-08-01T09:48:50.565000,8e4ac973,wifi,connect_attempt,INFO,,wifi connect attempt
2026-08-01T09:48:50.911000,8e4ac973,wifi,dhcp_request,INFO,,wifi dhcp request
2026-08-01T09:48:51.296000,8e4ac973,wifi,authenticated,INFO,,wifi authenticated
2026-08-01T09:48:51.468000,8e4ac973,wifi,disconnect,INFO,,wifi disconnect
2026-08-01T09:48:53.697000,34ca17b3,cloud_sync,connect_attempt,INFO,,cloud_sync connect attempt
2026-08-01T09:48:53.879000,34ca17b3,cloud_sync,auth_handshake,INFO,,cloud_sync auth handshake
2026-08-01T09:48:54.318000,34ca17b3,cloud_sync,sync_started,INFO,,cloud_sync sync started
2026-08-01T09:48:54.913000,34ca17b3,cloud_sync,sync_complete,INFO,,cloud_sync sync complete
2026-08-01T09:50:27.647000,eddc5ed6,wifi,connect_attempt,INFO,,wifi connect attempt
2026-08-01T09:50:28.059000,eddc5ed6,wifi,dhcp_request,INFO,,wifi dhcp request
2026-08-01T09:50:28.182000,eddc5ed6,wifi,authenticated,INFO,,wifi authenticated
2026-08-01T09:50:28.638000,eddc5ed6,wifi,disconnect,INFO,,wifi disconnect
2026-08-01T09:52:20.767000,fb8a0a2c,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T09:52:21.137000,fb8a0a2c,voice_assistant,cloud_request_sent,INFO,,voice_assistant cloud request sent
2026-08-01T09:52:22.416000,fb8a0a2c,voice_assistant,error,ERROR,E-VA-201,Voice assistant failed to reach cloud NLU endpoint
2026-08-01T09:52:24.626000,fb8a0a2c,voice_assistant,reconnect,WARN,,voice_assistant attempting reconnect after error E-VA-201
2026-08-01T09:53:04.008000,df1799a2,bluetooth,connect_attempt,INFO,,bluetooth connect attempt
2026-08-01T09:53:04.233000,df1799a2,bluetooth,handshake,INFO,,bluetooth handshake
2026-08-01T09:53:04.915000,df1799a2,bluetooth,paired,INFO,,bluetooth paired
2026-08-01T09:53:05.436000,df1799a2,bluetooth,disconnect,INFO,,bluetooth disconnect
2026-08-01T09:54:53.576000,b9dba01d,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T09:54:54.073000,b9dba01d,voice_assistant,cloud_request_sent,INFO,,voice_assistant cloud request sent
2026-08-01T09:54:54.231000,b9dba01d,voice_assistant,response_received,INFO,,voice_assistant response received
2026-08-01T09:55:27.817000,edf19c96,cloud_sync,connect_attempt,INFO,,cloud_sync connect attempt
2026-08-01T09:55:27.947000,edf19c96,cloud_sync,auth_handshake,INFO,,cloud_sync auth handshake
2026-08-01T09:55:28.402000,edf19c96,cloud_sync,sync_started,INFO,,cloud_sync sync started
2026-08-01T09:55:28.769000,edf19c96,cloud_sync,sync_complete,INFO,,cloud_sync sync complete
2026-08-01T09:57:05.991000,64d3235c,infotainment_boot,power_on,INFO,,infotainment_boot power on
2026-08-01T09:57:06.119000,64d3235c,infotainment_boot,kernel_init,INFO,,infotainment_boot kernel init
2026-08-01T09:57:06.691000,64d3235c,infotainment_boot,services_started,INFO,,infotainment_boot services started
2026-08-01T09:57:07.389000,64d3235c,infotainment_boot,ui_ready,INFO,,infotainment_boot ui ready
2026-08-01T09:57:23.796000,910eb6e8,navigation,gps_search,INFO,,navigation gps search
2026-08-01T09:57:24.205000,910eb6e8,navigation,gps_fix_acquired,INFO,,navigation gps fix acquired
2026-08-01T09:57:24.999000,910eb6e8,navigation,route_calculated,INFO,,navigation route calculated
2026-08-01T09:59:11.290000,42011cfa,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T09:59:11.445000,42011cfa,voice_assistant,cloud_request_sent,INFO,,voice_assistant cloud request sent
2026-08-01T09:59:11.644000,42011cfa,voice_assistant,response_received,INFO,,voice_assistant response received
2026-08-01T09:59:45.875000,c3cdb663,wifi,connect_attempt,INFO,,wifi connect attempt
